rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,提督,1116,迷鹿了,42
2,36642635,XXFexe,提督,18,迷鹿了,32
3,36037586,楓眠かえで,舰长,766,迷鹿了,43
4,5788217,秋乌Akitori,舰长,1698,迷鹿了,41
5,13779195,喜欢粉毛的你,舰长,816,迷鹿了,41
6,2089656854,转生为异世界邪恶肥子,舰长,833,迷鹿了,41
7,728681,易家锌,舰长,1656,迷鹿了,39
8,35130983,陌问今昔,舰长,1943,迷鹿了,39
9,317182120,心如丝梦如你,舰长,1990,迷鹿了,37
10,4608604,yuking007,舰长,2551,迷鹿了,37
11,76531552,Saaawyeeer,舰长,960,迷鹿了,37
12,524492831,墨雨青华,舰长,503,迷鹿了,37
13,57752685,無忧無郁,舰长,1366,迷鹿了,36
14,57203699,冬瓜电竞丶诸葛宸,舰长,648,迷鹿了,36
15,36334172,比奇堡海藻,舰长,1508,迷鹿了,36
16,13992684,Lip---,舰长,1239,迷鹿了,36
17,255926027,愿鹿安好,舰长,1743,迷鹿了,35
18,261535655,夜猫nvn,舰长,1759,迷鹿了,35
19,13291397,不想再非的非酋,舰长,1486,迷鹿了,35
20,451350384,雪月yukituki,舰长,1297,迷鹿了,35
21,10799764,宅夭夭,舰长,299,迷鹿了,34
22,780791,Mia米娅-,舰长,1526,迷鹿了,34
23,404364598,顽皮苹果,舰长,1109,迷鹿了,34
24,4788143,みかんとオレンジ,舰长,1501,迷鹿了,34
25,1685618471,啊吧啊吧钱钱,舰长,1350,迷鹿了,34
26,33982941,神无明夜月,舰长,488,迷鹿了,34
27,29031292,柳琴科lyuchenko,舰长,657,迷鹿了,34
28,91320117,樱语恋樱,舰长,1298,迷鹿了,34
29,18252173,圣痕丶王者,舰长,588,迷鹿了,33
30,3493272829822978,鹿宝单推人,舰长,745,迷鹿了,33
31,79128744,氵枫禹,舰长,658,迷鹿了,33
32,8954866,加把劲絕丗,舰长,841,迷鹿了,33
33,667910950,合方三十六丶,舰长,105,迷鹿了,33
34,15219991,Noooooooooooooa,舰长,459,迷鹿了,33
35,1269186,神器藏兜哪有错,舰长,431,迷鹿了,32
36,32465121,妖桜柍烨,舰长,84,迷鹿了,32
37,360364727,小几乎zZ,舰长,558,迷鹿了,32
38,518227055,鹿宝家的米饭,舰长,278,迷鹿了,32
39,32017321,七彩彼岸花,舰长,88,迷鹿了,32
40,1408192758,--呵呵-------,舰长,441,迷鹿了,32
41,225151206,曲丶殇魂,舰长,504,迷鹿了,32
42,7410263,靇戬,舰长,227,迷鹿了,32
43,1866313853,二米粥粥鹿宝辉少,舰长,208,迷鹿了,32
44,483188794,GalahadK,舰长,400,迷鹿了,32
45,167863885,优雅永不过时小桃子,舰长,281,迷鹿了,32
46,1268629186,神医呀不door,舰长,153,迷鹿了,32
47,689495752,阿妈粽Omega,舰长,115,迷鹿了,31
48,31379410,纲吉あいしてる,舰长,39,迷鹿了,31
49,298125310,闌珊凨月,舰长,149,迷鹿了,30
50,3546606502677055,豆梓Dora,舰长,405,迷鹿了,30
51,9353716,西木野焰,舰长,125,迷鹿了,30
52,239543249,唯爱酱酱酱酱,舰长,173,迷鹿了,30
53,128822949,威_胡,舰长,312,迷鹿了,30
54,37143691,无一仪乙忆,舰长,496,迷鹿了,29
55,517993259,鹿の小鸟发电机,舰长,61,迷鹿了,29
56,356232444,浅夜疏雨,舰长,88,迷鹿了,29
57,14690348,无名指-Finger,舰长,88,迷鹿了,28
58,3546915369126753,芙蓉电子兔,舰长,202,迷鹿了,28
59,320614834,梵星春水,舰长,72,迷鹿了,28
60,15436414,碘酸铜-トン-ai-bot,舰长,95,迷鹿了,28
61,3546726361205623,Konoroyda,舰长,93,迷鹿了,28
62,252057046,久别恨相逢,舰长,70,迷鹿了,27
63,116433646,君臣在此,舰长,90,迷鹿了,27
64,450883056,坚持对抗路的圆圈,舰长,62,迷鹿了,27
65,166697233,天使念经,舰长,28,迷鹿了,27
66,29220715,G02917,舰长,82,迷鹿了,27
67,691874435,鹿孑kanoco,舰长,112,迷鹿了,26
68,87966527,硅氧SIO,舰长,64,迷鹿了,26
69,2105655730,诸葛伟格VGE,舰长,145,迷鹿了,26
70,525034620,旧忆-新欢,舰长,52,迷鹿了,26
71,5176235,萌煋,舰长,80,迷鹿了,25
72,3461571837692728,有能的迷鹿,舰长,100,迷鹿了,25
73,3546585388550618,时空管理局炸弹人,舰长,129,迷鹿了,25
74,10473049,ShIrOsEcho,舰长,133,迷鹿了,25
75,12882573,吉村椿黛,舰长,10,迷鹿了,25
76,6258125,霍普尼亚,舰长,28,迷鹿了,25
77,28645020,君忆乄,舰长,55,迷鹿了,25
78,451291682,乔治肘击萝卜头,舰长,25,迷鹿了,24
79,372254954,Chunhai_,舰长,4,迷鹿了,24
80,595570007,梦中owo,舰长,9,迷鹿了,24
81,3493110204074132,_费阳阳_,舰长,13,迷鹿了,23
82,29977228,枫城-青羽,舰长,9,迷鹿了,22
83,11644473,第二颗纽扣给樱酱QvQ,舰长,87,迷鹿了,22
84,1173397010,Mutekiの老实葱,舰长,3,迷鹿了,22
85,352604235,微墨染我心,舰长,7,迷鹿了,22
86,3461574712888115,孤欲啊,舰长,25,迷鹿了,22
87,28134309,小开关_,舰长,12,迷鹿了,22
88,489035973,忏骨i,舰长,25,迷鹿了,22
89,33751205,迷子ペンギン_QwQ,舰长,8,迷鹿了,22
90,349522683,绘安眠,舰长,4,迷鹿了,21
91,14699992,_Fumi_,舰长,11,迷鹿了,21
92,361822431,赴梦TAT,舰长,3,迷鹿了,21
93,16767253,茶语-音频调试,舰长,14,迷鹿了,21
94,895575,叶月兔,舰长,4,迷鹿了,21
95,18186150,丨祈願,舰长,25,迷鹿了,21
96,3546956712381366,泠鸢公主世界第一,舰长,16,迷鹿了,21
97,13679588,高明吖,舰长,12,迷鹿了,21
98,109429308,愿雨后初晴,舰长,25,迷鹿了,21
99,335573347,一杯吃吃,舰长,14,迷鹿了,21
100,291542350,Jack_Beta,舰长,10,迷鹿了,21
101,1812743241,超级小草人单推鸣悠Fae,舰长,12,迷鹿了,21
102,3546645329349588,糕糕子Irene,舰长,26,迷鹿了,21
