rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,提督,1126,迷鹿了,42
2,36642635,XXFexe,提督,28,迷鹿了,33
3,36037586,楓眠かえで,舰长,776,迷鹿了,43
4,5788217,秋乌Akitori,舰长,1708,迷鹿了,41
5,13779195,喜欢粉毛的你,舰长,826,迷鹿了,41
6,2089656854,转生为异世界邪恶肥子,舰长,843,迷鹿了,41
7,728681,易家锌,舰长,1666,迷鹿了,39
8,35130983,陌问今昔,舰长,1953,迷鹿了,39
9,317182120,心如丝梦如你,舰长,2000,迷鹿了,37
10,4608604,yuking007,舰长,2561,迷鹿了,37
11,524492831,墨雨青华,舰长,513,迷鹿了,37
12,76531552,Saaawyeeer,舰长,970,迷鹿了,37
13,57752685,無忧無郁,舰长,1376,迷鹿了,36
14,57203699,冬瓜电竞丶诸葛宸,舰长,658,迷鹿了,36
15,36334172,比奇堡海藻,舰长,1518,迷鹿了,36
16,13992684,Lip---,舰长,1249,迷鹿了,36
17,255926027,愿鹿安好,舰长,1753,迷鹿了,35
18,13291397,不想再非的非酋,舰长,1496,迷鹿了,35
19,261535655,夜猫nvn,舰长,1769,迷鹿了,35
20,451350384,雪月yukituki,舰长,1307,迷鹿了,35
21,10799764,宅夭夭,舰长,309,迷鹿了,34
22,780791,Mia米娅-,舰长,1536,迷鹿了,34
23,607387388,夕樰,舰长,667,迷鹿了,34
24,1685618471,啊吧啊吧钱钱,舰长,1360,迷鹿了,34
25,404364598,顽皮苹果,舰长,1119,迷鹿了,34
26,4788143,みかんとオレンジ,舰长,1511,迷鹿了,34
27,33982941,神无明夜月,舰长,498,迷鹿了,34
28,91320117,樱语恋樱,舰长,1308,迷鹿了,34
29,31839477,清风蓝云KUANG,舰长,669,迷鹿了,33
30,18252173,圣痕丶王者,舰长,598,迷鹿了,33
31,79128744,氵枫禹,舰长,668,迷鹿了,33
32,8954866,加把劲絕丗,舰长,851,迷鹿了,33
33,667910950,合方三十六丶,舰长,115,迷鹿了,33
34,15219991,Noooooooooooooa,舰长,469,迷鹿了,33
35,32465121,妖桜柍烨,舰长,94,迷鹿了,33
36,1269186,神器藏兜哪有错,舰长,441,迷鹿了,32
37,518227055,鹿宝家的米饭,舰长,288,迷鹿了,32
38,360364727,小几乎zZ,舰长,568,迷鹿了,32
39,225151206,曲丶殇魂,舰长,514,迷鹿了,32
40,1408192758,--呵呵-------,舰长,451,迷鹿了,32
41,7410263,靇戬,舰长,237,迷鹿了,32
42,483188794,GalahadK,舰长,410,迷鹿了,32
43,30341194,夜银之牧,舰长,512,迷鹿了,32
44,1268629186,神医呀不door,舰长,163,迷鹿了,32
