rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,舰长,1346,迷鹿了,45
2,5788217,秋乌Akitori,舰长,1909,迷鹿了,42
3,524492831,鹿雨青华_鹿有茸乃大,舰长,733,迷鹿了,40
4,35130983,陌问今昔,舰长,2173,迷鹿了,39
5,4608604,yuking007,舰长,2781,迷鹿了,39
6,317182120,心如丝梦如你,舰长,2220,迷鹿了,39
7,76531552,Saaawyeeer,舰长,1190,迷鹿了,38
8,32465121,妖桜柍烨,舰长,314,迷鹿了,37
9,36334172,比奇堡海藻,舰长,1738,迷鹿了,37
10,13992684,Lip---,舰长,1469,迷鹿了,36
11,261535655,夜猫nvn,舰长,1983,迷鹿了,36
12,13291397,不想再非的非酋,舰长,1716,迷鹿了,36
13,360576830,DriedJellyfish,舰长,30,迷鹿了,35
14,451350384,雪月yukituki,舰长,1527,迷鹿了,35
15,667910950,合方三十六丶,舰长,335,迷鹿了,35
16,10799764,宅夭夭,舰长,529,迷鹿了,35
17,780791,Mia米娅-,舰长,1756,迷鹿了,35
18,31839477,清风蓝云KUANG,舰长,875,迷鹿了,35
19,252057046,久别恨相逢,舰长,300,迷鹿了,35
20,1685618471,啊吧啊吧钱钱,舰长,1579,迷鹿了,35
21,4788143,みかんとオレンジ,舰长,1731,迷鹿了,35
22,33982941,神无明夜月,舰长,623,迷鹿了,34
23,360364727,小几乎zZ,舰长,788,迷鹿了,34
24,225151206,曲丶殇魂,舰长,734,迷鹿了,34
25,483188794,GalahadK,舰长,630,迷鹿了,33
26,372254954,Chunhaihaihai,舰长,195,迷鹿了,33
27,3546765181585458,鹿牛的宝至,舰长,259,迷鹿了,33
28,9353716,西木野焰,舰长,355,迷鹿了,33
29,1269186,神器藏兜哪有错,舰长,539,迷鹿了,33
30,239543249,唯爱困困噜,舰长,403,迷鹿了,33
31,15219991,Noooooooooooooa,舰长,483,迷鹿了,33
32,517993259,鹿啾小鸟,舰长,289,迷鹿了,32
33,8429748,月影黯然,舰长,538,迷鹿了,32
34,320614834,梵星春水,舰长,289,迷鹿了,31
35,448715396,l伊蕾娜I,舰长,30,迷鹿了,31
36,87966527,硅氧SIO,舰长,294,迷鹿了,31
37,298125310,闌珊凨月,舰长,379,迷鹿了,31
38,2105655730,诸葛伟格VGE,舰长,375,迷鹿了,30
39,700300832,由比ヶ浜フェザー,舰长,36,迷鹿了,30
40,497991168,主播家里会跳舞的蟑螂,舰长,15,迷鹿了,30
41,2719271,古埃及掌管飞蛾的神,舰长,22,迷鹿了,29
42,4576161,冬眠Nemu,舰长,303,迷鹿了,29
43,1211360516,_风都烟火_,舰长,107,迷鹿了,29
44,14699992,_Fumi_,舰长,82,迷鹿了,27
45,32704856,鸠羽牵机,舰长,64,迷鹿了,27
46,432367270,索尼娅丶米哈伊里芙娜,舰长,15,迷鹿了,27
47,3493088435636602,饭团味の苦瓜,舰长,76,迷鹿了,27
48,15566057,本班次正向华胥行驶,舰长,19,迷鹿了,26
49,1496907120,安斯Ensy,舰长,56,迷鹿了,25
50,14394062,单梦之,舰长,40,迷鹿了,25
51,1753227567,萌萌下山虎w,舰长,17,迷鹿了,24
52,10805420,鸦鸦Corvus,舰长,46,迷鹿了,24
53,32900809,telilun,舰长,19,迷鹿了,24
54,3546880841615865,心动盲盒official,舰长,33,迷鹿了,24
55,2779804,请叫我楠哥,舰长,53,迷鹿了,24
56,686701974,Miovin,舰长,31,迷鹿了,24
57,6156230,_夏_树,舰长,54,迷鹿了,23
58,3707005202074084,总想不叹气,舰长,41,迷鹿了,23
59,87886966,奈丸咕哒,舰长,19,迷鹿了,23
60,3546661024434639,清风吹不散离愁,舰长,3,迷鹿了,22
61,399961440,浅梦_dream,舰长,17,迷鹿了,21
62,419054936,墨阡宝宝,舰长,4,迷鹿了,21
63,3546890511583495,哈斯卡_出道准备中,舰长,17,迷鹿了,21
64,34726227,言和阖阖,舰长,21,迷鹿了,21
65,3493269948336683,九佛不洗,舰长,28,迷鹿了,21
66,3546965002422730,苏长生-5,舰长,4,迷鹿了,21
67,33510606,茉白桜べ,舰长,9,迷鹿了,21
