rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,提督,1204,迷鹿了,45
2,36037586,楓眠かえで,舰长,854,迷鹿了,43
3,5788217,秋乌Akitori,舰长,1783,迷鹿了,41
4,2089656854,转生为异世界邪恶肥子,舰长,921,迷鹿了,41
5,35130983,陌问今昔,舰长,2031,迷鹿了,39
6,524492831,鹿雨青华_令鱼头大啊,舰长,591,迷鹿了,39
7,317182120,心如丝梦如你,舰长,2078,迷鹿了,38
8,4608604,yuking007,舰长,2639,迷鹿了,38
9,76531552,Saaawyeeer,舰长,1048,迷鹿了,38
10,36334172,比奇堡海藻,舰长,1596,迷鹿了,36
11,13992684,Lip---,舰长,1327,迷鹿了,36
12,261535655,夜猫nvn,舰长,1841,迷鹿了,35
13,13291397,不想再非的非酋,舰长,1574,迷鹿了,35
14,451350384,雪月yukituki,舰长,1385,迷鹿了,35
15,32465121,妖桜柍烨,舰长,172,迷鹿了,35
16,10799764,宅夭夭,舰长,387,迷鹿了,35
17,780791,Mia米娅-,舰长,1614,迷鹿了,35
18,404364598,顽皮苹果,舰长,1175,迷鹿了,35
19,667910950,合方三十六丶,舰长,193,迷鹿了,34
20,1685618471,啊吧啊吧钱钱,舰长,1438,迷鹿了,34
21,4788143,みかんとオレンジ,舰长,1589,迷鹿了,34
22,31839477,清风蓝云KUANG,舰长,742,迷鹿了,34
23,18252173,圣痕丶王者,舰长,676,迷鹿了,34
24,33982941,神无明夜月,舰长,576,迷鹿了,34
25,360364727,小几乎zZ,舰长,646,迷鹿了,33
26,225151206,曲丶殇魂,舰长,592,迷鹿了,33
27,1269186,神器藏兜哪有错,舰长,464,迷鹿了,33
28,483188794,GalahadK,舰长,488,迷鹿了,33
29,288224844,亚瑟啊亚瑟,舰长,522,迷鹿了,33
30,372254954,Chunhaihaihai,舰长,92,迷鹿了,33
31,9353716,西木野焰,舰长,213,迷鹿了,32
32,239543249,唯爱今天早睡早起了嘛,舰长,261,迷鹿了,32
33,3546765181585458,鹿牛的宝至_甘甜版,舰长,140,迷鹿了,32
34,378889020,-漠云-,舰长,112,迷鹿了,31
35,252057046,久别恨相逢,舰长,158,迷鹿了,31
36,517993259,鹿の小鸟发电机,舰长,149,迷鹿了,31
37,298125310,闌珊凨月,舰长,237,迷鹿了,30
38,29220715,G02917,舰长,159,迷鹿了,30
39,15436414,碘酸铜-トン-スミ-ai-bot,舰长,183,迷鹿了,30
40,320614834,梵星春水,舰长,160,迷鹿了,30
41,87966527,硅氧SIO,舰长,152,迷鹿了,30
42,668712292,五等分的成绩,舰长,114,迷鹿了,29
43,2105655730,诸葛伟格VGE,舰长,233,迷鹿了,29
44,525034620,旧忆-新欢,舰长,140,迷鹿了,29
45,581760498,墨雨染江-_-,舰长,50,迷鹿了,28
46,28134309,小开关_,舰长,68,迷鹿了,28
47,1834451573,小三月suki,舰长,41,迷鹿了,28
48,166697233,天使念经,舰长,61,迷鹿了,28
49,1155470657,sai_6x,舰长,82,迷鹿了,27
50,451291682,乔治肘击萝卜头,舰长,113,迷鹿了,27
51,50110410,熊桑阿,舰长,23,迷鹿了,27
52,3546554994527139,弥生千梦,舰长,57,迷鹿了,27
53,3546566604360057,九條Kujou,舰长,48,迷鹿了,27
54,1339594848,摸鱼的ab,舰长,33,迷鹿了,26
55,3546696327891260,鹿宝的小狗,舰长,46,迷鹿了,26
56,125199740,寻里枫椛,舰长,22,迷鹿了,25
57,25293246,不被时光叨叨的星辰,舰长,5,迷鹿了,25
58,195542678,晚晚sumi家的随风笙,舰长,1,迷鹿了,23
