rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,提督,1270,迷鹿了,45
2,5788217,秋乌Akitori,提督,1833,迷鹿了,42
3,524492831,鹿雨青华_鹿茸菇味,舰长,657,迷鹿了,39
4,35130983,陌问今昔,舰长,2097,迷鹿了,39
5,317182120,心如丝梦如你,舰长,2144,迷鹿了,39
6,4608604,yuking007,舰长,2705,迷鹿了,38
7,76531552,Saaawyeeer,舰长,1114,迷鹿了,38
8,36334172,比奇堡海藻,舰长,1662,迷鹿了,36
9,32465121,妖桜柍烨,舰长,238,迷鹿了,36
10,13992684,Lip---,舰长,1393,迷鹿了,36
11,261535655,夜猫nvn,舰长,1907,迷鹿了,36
12,13291397,不想再非的非酋,舰长,1640,迷鹿了,35
13,451350384,雪月yukituki,舰长,1451,迷鹿了,35
14,10799764,宅夭夭,舰长,453,迷鹿了,35
15,667910950,合方三十六丶,舰长,259,迷鹿了,35
16,780791,Mia米娅-,舰长,1680,迷鹿了,35
17,1685618471,啊吧啊吧钱钱,舰长,1503,迷鹿了,35
18,4788143,みかんとオレンジ,舰长,1655,迷鹿了,35
19,31839477,清风蓝云KUANG,舰长,804,迷鹿了,35
20,252057046,久别恨相逢,舰长,224,迷鹿了,35
21,18252173,圣痕丶王者,舰长,742,迷鹿了,34
22,360364727,小几乎zZ,舰长,712,迷鹿了,34
23,225151206,曲丶殇魂,舰长,658,迷鹿了,33
24,1408192758,--呵呵-------,舰长,586,迷鹿了,33
25,483188794,GalahadK,舰长,554,迷鹿了,33
26,1269186,神器藏兜哪有错,舰长,492,迷鹿了,33
27,372254954,Chunhaihaihai,舰长,158,迷鹿了,33
28,9353716,西木野焰,舰长,279,迷鹿了,33
29,3546765181585458,鹿牛的宝至,舰长,206,迷鹿了,33
30,239543249,唯爱困困噜,舰长,327,迷鹿了,33
31,517993259,鹿の小鸟发电机,舰长,213,迷鹿了,32
32,15436414,碘酸铜-トン-ai-bot,舰长,249,迷鹿了,31
33,320614834,梵星春水,舰长,213,迷鹿了,31
34,298125310,闌珊凨月,舰长,303,迷鹿了,31
35,87966527,硅氧SIO,舰长,218,迷鹿了,30
36,2105655730,诸葛伟格VGE,舰长,299,迷鹿了,30
37,525034620,旧忆-新欢,舰长,206,迷鹿了,30
38,1155470657,sai_6x,舰长,118,迷鹿了,28
39,439370759,迷糊米酷,舰长,32,迷鹿了,28
40,451291682,乔治肘击萝卜头,舰长,140,迷鹿了,28
41,3493110204074132,_费阳阳_,舰长,101,迷鹿了,27
42,3493116004796675,寒木木喵,舰长,67,迷鹿了,26
43,13672009,安魂の弥撒_,舰长,51,迷鹿了,25
44,3493088435636602,饭团味の苦瓜,舰长,44,迷鹿了,25
45,172831654,虒頔,舰长,37,迷鹿了,25
46,234558603,栗村アイリ_,舰长,7,迷鹿了,25
47,1173397010,Mutekiの老实葱,舰长,54,迷鹿了,25
48,10853233,哈吉乃乃哈尽了,舰长,33,迷鹿了,24
49,1191420319,八云千落,舰长,56,迷鹿了,24
50,20989185,仙布子与鸽,舰长,11,迷鹿了,24
51,3546644953958869,晚晚Sumi,舰长,62,迷鹿了,23
52,676769140,漠城鹰,舰长,28,迷鹿了,22
53,517895901,前行的时间,舰长,3,迷鹿了,22
54,1496907120,安斯Ensy,舰长,13,迷鹿了,22
55,493568744,柒伍Brazo,舰长,19,迷鹿了,22
56,1454412749,吃饭の鼠鼠,舰长,18,迷鹿了,22
57,18007203,丿末影,舰长,9,迷鹿了,21
58,507625645,Liquid_advent259,舰长,18,迷鹿了,21
59,10805420,鸦鸦Corvus,舰长,29,迷鹿了,21
60,1950148992,开水怡宝,舰长,22,迷鹿了,21
61,493257903,蚀器赭,舰长,14,迷鹿了,21
62,412220597,踏雪雨清,舰长,15,迷鹿了,21
