rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,提督,1196,迷鹿了,44
2,36037586,楓眠かえで,舰长,846,迷鹿了,43
3,5788217,秋乌Akitori,舰长,1775,迷鹿了,41
4,2089656854,转生为异世界邪恶肥子,舰长,913,迷鹿了,41
5,728681,易家锌,舰长,1736,迷鹿了,39
6,35130983,陌问今昔,舰长,2023,迷鹿了,39
7,524492831,鹿雨青华_热铁板床版,舰长,583,迷鹿了,39
8,317182120,心如丝梦如你,舰长,2070,迷鹿了,38
9,4608604,yuking007,舰长,2631,迷鹿了,38
10,76531552,Saaawyeeer,舰长,1040,迷鹿了,37
11,36334172,比奇堡海藻,舰长,1588,迷鹿了,36
12,13992684,Lip---,舰长,1319,迷鹿了,36
13,261535655,夜猫nvn,舰长,1833,迷鹿了,35
14,13291397,不想再非的非酋,舰长,1566,迷鹿了,35
15,302458832,萌新云曦酱,舰长,915,迷鹿了,35
16,451350384,雪月yukituki,舰长,1377,迷鹿了,35
17,32465121,妖桜柍烨,舰长,164,迷鹿了,35
18,10799764,宅夭夭,舰长,379,迷鹿了,35
19,780791,Mia米娅-,舰长,1606,迷鹿了,35
20,404364598,顽皮苹果,舰长,1167,迷鹿了,35
21,1685618471,啊吧啊吧钱钱,舰长,1430,迷鹿了,34
22,4788143,みかんとオレンジ,舰长,1581,迷鹿了,34
23,667910950,合方三十六丶,舰长,185,迷鹿了,34
24,31839477,清风蓝云KUANG,舰长,734,迷鹿了,34
25,18252173,圣痕丶王者,舰长,668,迷鹿了,34
26,33982941,神无明夜月,舰长,568,迷鹿了,34
27,360364727,小几乎zZ,舰长,638,迷鹿了,33
28,225151206,曲丶殇魂,舰长,584,迷鹿了,33
29,1269186,神器藏兜哪有错,舰长,456,迷鹿了,33
30,1408192758,--呵呵-------,舰长,520,迷鹿了,33
31,288224844,亚瑟啊亚瑟,舰长,514,迷鹿了,33
32,518227055,大白米fan,舰长,358,迷鹿了,33
33,483188794,GalahadK,舰长,480,迷鹿了,32
34,372254954,Chunhaihaihai,舰长,84,迷鹿了,32
35,239543249,唯爱今天早睡早起了嘛,舰长,253,迷鹿了,32
36,3546765181585458,鹿牛的宝至_甘甜版,舰长,132,迷鹿了,32
37,9353716,西木野焰,舰长,205,迷鹿了,31
38,517993259,鹿の小鸟发电机,舰长,141,迷鹿了,31
39,252057046,久别恨相逢,舰长,150,迷鹿了,31
40,378889020,-漠云-,舰长,104,迷鹿了,31
41,298125310,闌珊凨月,舰长,229,迷鹿了,30
42,29220715,G02917,舰长,151,迷鹿了,30
43,320614834,梵星春水,舰长,152,迷鹿了,30
44,324853531,我看你是想要惹,舰长,175,迷鹿了,30
45,15436414,碘酸铜-トン-スミ-ai-bot,舰长,175,迷鹿了,29
46,1849096638,已失忆的金木233,舰长,84,迷鹿了,29
47,2105655730,诸葛伟格VGE,舰长,225,迷鹿了,29
48,668712292,五等分的成绩,舰长,106,迷鹿了,29
49,525034620,旧忆-新欢,舰长,132,迷鹿了,29
50,87966527,硅氧SIO,舰长,144,迷鹿了,28
51,28134309,小开关_,舰长,60,迷鹿了,28
52,166697233,天使念经,舰长,53,迷鹿了,28
53,581760498,墨雨染江-_-,舰长,42,迷鹿了,28
54,1834451573,小三月suki,舰长,33,迷鹿了,27
55,1155470657,sai_6x,舰长,74,迷鹿了,27
56,451291682,乔治肘击萝卜头,舰长,105,迷鹿了,27
57,50110410,熊桑阿,舰长,15,迷鹿了,27
58,3493110204074132,_费阳阳_,舰长,84,迷鹿了,27
59,3546566604360057,九條Kujou,舰长,40,迷鹿了,27
60,595570007,梦中owo,舰长,89,迷鹿了,26
61,3546696327891260,鹿宝的小狗,舰长,38,迷鹿了,26
62,3546554994527139,弥生千梦,舰长,49,迷鹿了,26
63,125199740,寻里枫椛,舰长,14,迷鹿了,25
64,1056593109,78年老吃家,舰长,30,迷鹿了,24
65,1339594848,摸鱼的ab,舰长,25,迷鹿了,24
66,270858425,XueyuanQAQ,舰长,54,迷鹿了,24
67,289164522,慢性精神死亡,舰长,28,迷鹿了,23
68,522991514,照慤,舰长,31,迷鹿了,22
69,10853233,哈吉乃乃哈尽了,舰长,31,迷鹿了,21
70,477720754,晓宇gyouu,舰长,30,迷鹿了,21
