rank,uid,username,type,accompany,medal_name,medal_level
1,2396905,闌珊凨雨,提督,1305,迷鹿了,45
2,5788217,秋乌Akitori,舰长,1868,迷鹿了,42
3,524492831,鹿雨青华_鹿茸菇味,舰长,692,迷鹿了,39
4,35130983,陌问今昔,舰长,2132,迷鹿了,39
5,317182120,心如丝梦如你,舰长,2179,迷鹿了,39
6,4608604,yuking007,舰长,2740,迷鹿了,38
7,76531552,Saaawyeeer,舰长,1149,迷鹿了,38
8,32465121,妖桜柍烨,舰长,273,迷鹿了,37
9,36334172,比奇堡海藻,舰长,1697,迷鹿了,37
10,13992684,Lip---,舰长,1428,迷鹿了,36
11,261535655,夜猫nvn,舰长,1942,迷鹿了,36
12,13291397,不想再非的非酋,舰长,1675,迷鹿了,35
13,451350384,雪月yukituki,舰长,1486,迷鹿了,35
14,667910950,合方三十六丶,舰长,294,迷鹿了,35
15,10799764,宅夭夭,舰长,488,迷鹿了,35
16,780791,Mia米娅-,舰长,1715,迷鹿了,35
17,1685618471,啊吧啊吧钱钱,舰长,1538,迷鹿了,35
18,31839477,清风蓝云KUANG,舰长,838,迷鹿了,35
19,252057046,久别恨相逢,舰长,259,迷鹿了,35
20,4788143,みかんとオレンジ,舰长,1690,迷鹿了,35
21,18252173,圣痕丶王者,舰长,777,迷鹿了,34
22,225151206,曲丶殇魂,舰长,693,迷鹿了,34
23,360364727,小几乎zZ,舰长,747,迷鹿了,34
24,1408192758,--呵呵-------,舰长,620,迷鹿了,33
25,483188794,GalahadK,舰长,589,迷鹿了,33
26,9353716,西木野焰,舰长,314,迷鹿了,33
27,3546765181585458,鹿牛的宝至,舰长,218,迷鹿了,33
28,239543249,唯爱困困噜,舰长,362,迷鹿了,33
29,517993259,鹿啾小鸟,舰长,248,迷鹿了,32
30,689495752,阿妈粽Omega,舰长,122,迷鹿了,32
31,320614834,梵星春水,舰长,248,迷鹿了,31
32,15436414,碘酸铜-トン-ai-bot,舰长,284,迷鹿了,31
33,87966527,硅氧SIO,舰长,253,迷鹿了,31
34,298125310,闌珊凨月,舰长,338,迷鹿了,31
35,2105655730,诸葛伟格VGE,舰长,334,迷鹿了,30
36,1834451573,小三月suki,舰长,120,迷鹿了,30
37,525034620,旧忆-新欢,舰长,241,迷鹿了,30
38,439370759,迷糊米酷,舰长,67,迷鹿了,29
39,1191420319,八云千落,舰长,91,迷鹿了,26
40,172831654,虒頔,舰长,72,迷鹿了,25
41,32704856,鸠羽牵机,舰长,23,迷鹿了,25
42,355649089,船亚_果子狐版,舰长,8,迷鹿了,24
43,1898388772,凉风慕槿篱ovo,舰长,25,迷鹿了,24
44,2779804,请叫我楠哥,舰长,19,迷鹿了,21
45,1965555550,Nukaso,舰长,15,迷鹿了,21
46,1966599003,泠终karma,舰长,2,迷鹿了,21
47,411338147,初夏甜茶,舰长,8,迷鹿了,21
